GPS,Sats,HDOP,Latitude,Longitude,Fix Age,DateTime,DateAge,Alt,Course,Speed,Card,DistanceToG,CourseToG,CardToG,CharsRX,SentencesRX,ChecksumFail
MPU9250,Yaw,Pitch,Roll,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,MyYaw
State,VehicleMode,yawDiff,gpsYawDiff,goalDistance,goalLat,goalLong,targetYaw,northYaw,GPSCItems,lastGPSC,motorLeft,motorRight,curentSpeed,flightPin,fallDown,millis,logFileNumber,sdLog,magX,magY,magZ
State,Mission,-113.589890,-121.418104,1.455355,31.567794,130.543648,39.011624,0.000000,0,0.000000,168,168,168,Inserted,Normal,7085,54,Enabled, -252.107063, 399.300171, 410.758789
MPU9250,130.311790,-16.232567,5.399284,-0.294922,0.057129,0.985352,-14.282227,-22.216797,30.212402,-317.336365,356.708130,414.167542
GPS,9,0.960000,31.567783,130.543640,33,2021-08-31T07:42:07,34,18.800000,263.090000,0.166680,W,1.361457,33.838731,NE,1457,19,1
State,Mission,-102.660272,-129.899217,1.361457,31.567794,130.543648,33.838731,0.000000,0,0.000000,168,168,168,Inserted,Normal,7217,54,Enabled, -260.921837, 387.764832, 410.758789
MPU9250,123.332802,-15.447150,3.566925,-0.393555,0.046875,0.979492,-10.375977,9.338379,31.738281,-329.677063,340.736115,436.324524
GPS,9,0.960000,31.567787,130.543647,68,2021-08-31T07:42:07,68,18.700000,263.090000,0.037040,W,0.770436,9.437120,N,1601,21,1
State,Mission,-99.352052,-137.505088,0.770436,31.567794,130.543648,9.437120,0.000000,0,0.000000,168,168,84,Inserted,Normal,7341,54,Enabled, -272.381035, 379.778824, 415.019775
MPU9250,117.390938,-10.909866,3.036884,-0.208984,0.036133,1.011719,-12.084961,-4.211426,36.010742,-361.410217,326.538757,439.733337
GPS,9,0.960000,31.567787,130.543643,102,2021-08-31T07:42:07,102,18.800000,263.090000,0.222240,W,0.879331,30.196759,NNE,1745,23,1
State,Mission,-116.147793,-143.632634,0.879331,31.567794,130.543648,30.196759,0.000000,0,0.000000,84,84,84,Inserted,Normal,7485,54,Enabled, -279.432854, 367.356140, 420.985107
MPU9250,112.953423,-17.768026,2.940359,-0.436035,0.084473,1.026367,-8.850098,-0.244141,25.329590,-356.121368,314.116089,427.802551
GPS,9,0.960000,31.567785,130.543643,34,2021-08-31T07:42:07,34,18.800000,263.090000,0.037040,W,1.043760,25.070655,NNE,2033,27,1
State,Mission,-89.260607,-148.434733,1.043760,31.567794,130.543648,25.070655,0.000000,0,0.000000,84,84,168,Inserted,Normal,7617,54,Enabled, -290.892052, 362.032150, 423.541687
MPU9250,108.295166,-18.380262,3.270616,-0.290039,0.034180,0.961426,-8.789063,-12.573242,25.390625,-386.091583,305.242767,436.324524
GPS,9,0.960000,31.567785,130.543643,67,2021-08-31T07:42:07,67,18.700000,263.090000,0.240760,W,1.043760,25.070655,NNE,2177,29,1
State,Mission,-89.584612,-153.006431,1.043760,31.567794,130.543648,25.070655,0.000000,0,0.000000,168,168,168,Inserted,Normal,7750,54,Enabled, -293.536491, 356.708145, 423.541687
MPU9250,103.447609,-15.650743,3.039970,-0.267090,0.038086,0.952637,-13.122559,-6.896973,32.043457,-403.721130,283.946747,453.368347
GPS,9,0.960000,31.567787,130.543643,103,2021-08-31T07:42:07,103,18.600000,263.090000,0.074080,W,0.879331,30.196759,NNE,2321,31,1
State,Mission,-85.012914,-158.089708,0.879331,31.567794,130.543648,30.196759,0.000000,0,0.000000,168,168,84,Inserted,Normal,7886,54,Enabled, -305.877159, 348.722137, 426.098267
MPU9250,100.877777,-12.375105,1.237317,-0.202637,0.036621,1.050293,-5.981445,-29.174805,15.197754,-417.824768,273.298737,487.456116
GPS,9,0.960000,31.567788,130.543643,34,2021-08-31T07:42:08,35,18.200000,263.090000,0.203720,W,0.725188,37.580908,NE,2609,35,1
State,Mission,-74.803533,-161.639659,0.725188,31.567794,130.543648,37.580908,0.000000,0,0.000000,84,84,84,Inserted,Normal,8018,54,Enabled, -311.166039, 337.186798, 438.881165
MPU9250,99.696815,-14.193486,2.099061,-0.279785,0.044434,1.004395,-4.272461,32.775879,14.099121,-423.113617,267.974731,485.751648
GPS,9,0.960000,31.567785,130.543640,67,2021-08-31T07:42:08,67,18.100000,263.090000,0.148160,W,1.211857,38.726210,NE,2753,37,1
State,Mission,-63.869433,-162.975493,1.211857,31.567794,130.543648,38.726210,0.000000,0,0.000000,84,84,168,Inserted,Normal,8141,54,Enabled, -312.928978, 329.200790, 438.881165
MPU9250,96.755211,-17.895355,2.158408,-0.261719,0.009277,0.950684,-5.310059,-18.005371,17.395020,-433.691345,243.129379,478.934143
GPS,9,0.960000,31.567787,130.543642,100,2021-08-31T07:42:08,101,17.900000,263.090000,0.148160,W,0.968404,38.297277,NE,2897,39,1
State,Mission,-61.388297,-164.978718,0.968404,31.567794,130.543648,38.297277,0.000000,0,0.000000,168,168,84,Inserted,Normal,8286,54,Enabled, -317.336372, 329.200790, 438.881165
MPU9250,95.682175,-14.442985,1.644903,-0.304688,0.036621,1.001465,-2.502441,16.784668,8.117676,-424.876587,248.453384,477.229797
GPS,9,0.960000,31.567785,130.543638,34,2021-08-31T07:42:08,34,17.400000,263.090000,0.129640,W,1.316469,44.097973,NE,3185,43,1
State,Mission,-59.814004,-167.472621,1.316469,31.567794,130.543648,44.097973,0.000000,0,0.000000,84,84,168,Inserted,Normal,8408,54,Enabled, -324.388191, 327.426117, 438.881165
MPU9250,94.015274,-18.396025,2.769487,-0.353516,0.059570,1.022461,-0.732422,-2.502441,15.930176,-442.506104,252.002716,477.229797
GPS,9,0.960000,31.567785,130.543640,73,2021-08-31T07:42:08,74,17.000000,263.090000,0.074080,W,1.211857,38.726210,NE,3329,45,1
State,Mission,-51.519406,-168.210419,1.211857,31.567794,130.543648,38.726210,0.000000,0,0.000000,168,168,168,Inserted,Normal,8547,54,Enabled, -324.388191, 325.651451, 438.881165
GPS,9,0.960000,31.567788,130.543643,107,2021-08-31T07:42:08,109,16.400000,263.090000,0.092600,W,0.725188,37.580908,NE,3473,47,1
State,Mission,-56.153371,-170.803070,0.725188,31.567794,130.543648,37.580908,0.000000,0,0.000000,168,168,84,Inserted,Normal,8686,54,Enabled, -327.032616, 314.116104, 438.881165
GPS,9,0.960000,31.567787,130.543643,41,2021-08-31T07:42:08,43,16.900000,158.000000,2.389080,SSE,0.879331,30.196759,NNE,3761,51,1
State,Mission,-54.706022,-67.622435,0.879331,31.567794,130.543648,30.196759,0.000000,1,0.000000,84,84,84,Inserted,Normal,8833,54,Enabled, -331.439995, 310.566772, 438.881165
MPU9250,89.606209,-15.210686,2.275960,-0.267578,0.041992,1.007813,-3.112793,-3.479004,13.610840,-446.032013,216.509354,507.908630
GPS,9,0.960000,31.567788,130.543640,84,2021-08-31T07:42:09,84,16.000000,109.800000,1.259360,ESE,0.951346,52.836042,NE,3905,53,1
State,Mission,-60.180806,-19.807421,0.951346,31.567794,130.543648,52.836042,0.000000,1,0.000000,84,84,84,Inserted,Normal,8967,54,Enabled, -334.084435, 307.017433, 449.107422
MPU9250,88.676193,-15.631424,2.315307,-0.272949,0.041992,1.010254,-1.403809,-1.403809,8.666992,-447.794983,196.988007,489.160461
GPS,9,0.960000,31.567788,130.543645,18,2021-08-31T07:42:09,18,16.400000,110.650000,0.222240,ESE,0.641182,26.321149,NNE,4193,57,1
State,Mission,-37.156536,-21.617738,0.641182,31.567794,130.543648,26.321149,0.000000,0,0.000000,84,84,84,Inserted,Normal,9101,54,Enabled, -343.780678, 306.130104, 449.959656
MPU9250,87.819748,-15.511456,2.342228,-0.348145,0.052246,1.084473,-1.647949,2.197266,8.178711,-467.187469,191.664001,490.864807
GPS,9,0.960000,31.567787,130.543645,38,2021-08-31T07:42:09,38,16.300000,110.650000,0.166680,ESE,0.811444,20.509637,NNE,4337,59,1
State,Mission,-62.711113,-22.553373,0.811444,31.567794,130.543648,20.509637,0.000000,0,0.000000,84,84,84,Inserted,Normal,9223,54,Enabled, -343.780678, 302.580765, 449.959656
MPU9250,86.360291,-14.814825,2.302693,-0.272461,0.044434,1.039063,-3.845215,1.098633,16.174316,-456.609741,173.917328,490.864807
GPS,9,0.960000,31.567788,130.543645,82,2021-08-31T07:42:09,82,16.000000,110.650000,0.111120,ESE,0.641182,26.321149,NNE,4481,61,1
State,Mission,-67.586990,-23.674000,0.641182,31.567794,130.543648,26.321149,0.000000,0,0.000000,84,84,84,Inserted,Normal,9366,54,Enabled, -343.780678, 295.482094, 455.072815
MPU9250,84.787788,-14.791245,2.393853,-0.227051,0.036621,0.991211,-2.197266,2.441406,9.277344,-461.898621,165.043976,506.204285
GPS,9,0.960000,31.567790,130.543645,4,2021-08-31T07:42:09,5,15.300000,110.650000,0.185200,ESE,0.482053,36.140805,NE,4769,65,1
State,Mission,-60.654852,-25.348627,0.482053,31.567794,130.543648,36.140805,0.000000,0,0.000000,84,84,84,Inserted,Normal,9490,54,Enabled, -343.780678, 286.608749, 455.072815
MPU9250,83.855698,-15.697342,2.323628,-0.254883,0.040039,0.984375,-1.647949,-1.403809,6.713867,-474.239288,177.466660,518.134949
GPS,9,0.960000,31.567788,130.543647,47,2021-08-31T07:42:09,47,14.800000,110.650000,0.092600,ESE,0.588426,12.396888,NNE,4913,67,1
State,Mission,-49.160568,-26.491963,0.588426,31.567794,130.543648,12.396888,0.000000,0,0.000000,84,84,84,Inserted,Normal,9632,54,Enabled, -345.543633, 284.834084, 455.072815
MPU9250,83.023567,-14.772292,2.611587,-0.277832,0.046387,1.038086,-4.028320,-0.549316,11.962891,-468.950439,154.395966,509.613098
GPS,9,0.960000,31.567788,130.543647,83,2021-08-31T07:42:09,83,14.700000,110.650000,0.111120,ESE,0.588426,12.396888,NNE,5057,69,1
State,Mission,-71.761149,-27.216869,0.588426,31.567794,130.543648,12.396888,0.000000,0,0.000000,84,84,84,Inserted,Normal,9767,54,Enabled, -345.543633, 279.510078, 455.072815
MPU9250,82.042305,-14.735594,2.647575,-0.268066,0.062012,1.037598,-2.441406,-6.530762,12.145996,-479.528137,136.649292,516.430603
GPS,9,0.960000,31.567790,130.543652,17,2021-08-31T07:42:10,18,13.500000,110.650000,0.148160,ESE,0.521835,318.245510,NW,5345,73,1
State,Mission,-71.036243,-28.189534,0.521835,31.567794,130.543648,318.245510,0.000000,0,0.000000,84,84,84,Inserted,Normal,9902,54,Enabled, -345.543633, 277.735413, 455.072815
MPU9250,79.798523,-12.448793,2.917172,-0.195312,0.079102,1.055176,-9.216309,2.807617,25.695801,-472.476318,129.550613,513.021790
GPS,9,0.960000,31.567787,130.543645,49,2021-08-31T07:42:10,50,13.800000,110.650000,0.148160,ESE,0.811444,20.509637,NNE,5489,75,1
State,Mission,-124.214956,-29.981225,0.811444,31.567794,130.543648,20.509637,0.000000,0,0.000000,84,84,84,Inserted,Normal,10034,54,Enabled, -345.543633, 270.636742, 456.777161
MPU9250,77.683342,-16.310328,2.117608,-0.269531,0.062012,1.024414,-0.549316,-7.568359,8.117676,-490.105865,115.353271,523.248108
GPS,9,0.960000,31.567788,130.543647,86,2021-08-31T07:42:10,87,12.800000,110.650000,0.074080,ESE,0.588426,12.396888,NNE,5633,77,1
State,Mission,-60.159139,-32.322823,0.588426,31.567794,130.543648,12.396888,0.000000,0,0.000000,84,84,84,Inserted,Normal,10168,54,Enabled, -348.188072, 259.988731, 460.185913
MPU9250,76.714981,-13.739176,2.494830,-0.259766,0.059570,1.031738,-2.258301,1.892090,10.131836,-481.291107,92.282593,518.134949
GPS,9,0.960000,31.567788,130.543648,7,2021-08-31T07:42:10,8,12.100000,110.650000,0.018520,ESE,0.575572,356.857010,N,5921,81,1
State,Mission,-65.930289,-33.674559,0.575572,31.567794,130.543648,356.857010,0.000000,0,0.000000,84,84,84,Inserted,Normal,10293,54,Enabled, -348.188072, 255.552063, 461.890320
MPU9250,75.544899,-13.358803,2.310110,-0.256348,0.044922,1.043945,-5.187988,-0.549316,15.380859,-486.579956,104.705269,523.248108
GPS,9,0.960000,31.567788,130.543648,52,2021-08-31T07:42:10,52,11.900000,110.650000,0.203720,ESE,0.575572,356.857010,N,6065,83,1
State,Mission,-80.118430,-34.668488,0.575572,31.567794,130.543648,356.857010,0.000000,0,0.000000,84,84,84,Inserted,Normal,10437,54,Enabled, -348.188072, 251.115391, 461.890320
MPU9250,74.382927,-13.774487,2.185746,-0.268066,0.048340,1.049316,-5.249023,-6.103516,16.052246,-498.920654,95.831924,518.134949
GPS,9,0.960000,31.567788,130.543645,84,2021-08-31T07:42:10,86,11.500000,110.650000,0.240760,ESE,0.641182,26.321149,NNE,6209,85,1
State,Mission,-79.124501,-35.667770,0.641182,31.567794,130.543648,26.321149,0.000000,0,0.000000,84,84,84,Inserted,Normal,10571,54,Enabled, -348.188072, 244.904053, 466.151306
GPS,9,0.960000,31.567783,130.543645,22,2021-08-31T07:42:10,23,11.700000,3.970000,1.203800,N,1.166028,14.112139,NNE,6495,89,1
State,Mission,-48.661081,69.755985,1.166028,31.567794,130.543648,14.112139,0.000000,1,0.000000,84,84,168,Inserted,Normal,10706,54,Enabled, -348.188072, 235.143379, 466.151306
GPS,9,0.960000,31.567792,130.543652,61,2021-08-31T07:42:10,63,11.500000,3.970000,0.500040,N,0.402902,300.399285,WNW,6637,91,1
State,Mission,-59.613846,68.625310,0.402902,31.567794,130.543648,300.399285,0.000000,0,0.000000,168,168,168,Inserted,Normal,10845,54,Enabled, -349.069542, 229.819374, 467.855652
MPU9250,68.931274,-12.494455,2.417997,-0.273438,0.023437,1.003906,-9.155273,-34.484863,32.165527,-470.713379,49.690552,545.405090
GPS,9,0.960000,31.567790,130.543645,103,2021-08-31T07:42:11,103,11.100000,3.970000,0.259280,N,0.482053,36.140805,NE,6779,93,1
State,Mission,-132.196025,66.399448,0.482053,31.567794,130.543648,36.140805,0.000000,0,0.000000,168,168,168,Inserted,Normal,10989,54,Enabled, -349.069542, 219.171364, 475.525391
MPU9250,66.962761,-9.611856,2.085109,-0.063965,0.067871,0.967773,0.976562,43.579102,6.591797,-486.579956,8.873199,547.109558
GPS,9,0.960000,31.567793,130.543650,28,2021-08-31T07:42:11,28,10.700000,3.970000,0.074080,N,0.190442,275.597241,W,7063,97,1
State,Mission,-34.228643,63.278691,0.190442,31.567794,130.543648,275.597241,0.000000,0,0.000000,168,168,168,Inserted,Normal,11112,54,Enabled, -353.476921, 203.199356, 478.934143
MPU9250,63.890732,-15.868463,2.477496,-0.241699,0.027344,0.974609,-13.916016,-6.958008,40.344238,-498.920654,-0.000153,559.040222
GPS,9,0.960000,31.567795,130.543650,71,2021-08-31T07:42:11,72,11.700000,3.970000,0.148160,N,0.252505,228.643840,SW,7205,99,1
State,Mission,-151.651450,61.512777,0.252505,31.567794,130.543648,228.643840,0.000000,0,0.000000,168,168,168,Inserted,Normal,11244,54,Enabled, -353.476921, 203.199356, 481.490723
MPU9250,65.165497,-12.885530,1.967278,-0.122559,0.015137,1.002441,20.019531,-17.578125,-54.992676,-479.528137,-8.873489,540.291931
GPS,9,0.960000,31.567793,130.543652,104,2021-08-31T07:42:11,104,9.900000,3.970000,0.185200,N,0.348007,273.059601,W,7346,101,1
State,Mission,163.161063,58.932128,0.348007,31.567794,130.543648,273.059601,0.000000,0,0.000000,168,168,168,Inserted,Normal,11387,54,Enabled, -358.765770, 186.340004, 481.490723
MPU9250,65.599007,-16.000805,3.300964,-0.337402,0.061523,1.004395,-14.526367,-1.831055,44.372559,-488.342896,28.394547,548.813904
GPS,9,0.960000,31.567792,130.543650,38,2021-08-31T07:42:11,39,9.400000,3.970000,0.111120,N,0.278369,317.088026,NW,7629,105,1
State,Mission,-149.842527,62.954737,0.278369,31.567794,130.543648,317.088026,0.000000,0,0.000000,168,168,168,Inserted,Normal,11509,54,Enabled, -358.765770, 186.340004, 481.490723
MPU9250,61.223526,-14.497693,2.140883,-0.318848,0.006348,1.014648,-8.789063,-30.883789,32.165527,-458.372681,-30.169510,557.335754
GPS,9,0.960000,31.567792,130.543652,72,2021-08-31T07:42:11,72,8.600000,3.970000,0.148160,N,0.402902,300.399285,WNW,7770,107,1
State,Mission,-109.836710,58.868909,0.402902,31.567794,130.543648,300.399285,0.000000,0,0.000000,168,168,168,Inserted,Normal,11654,54,Enabled, -358.765770, 186.340004, 482.342957
MPU9250,57.611328,-8.008667,2.173793,-0.208008,0.029297,1.072266,-8.239746,-32.775879,37.292480,-454.846802,-69.212204,560.744568
GPS,9,0.960000,31.567793,130.543653,104,2021-08-31T07:42:11,104,8.500000,3.970000,0.129640,N,0.505734,272.104854,W,7911,109,1
State,Mission,-122.439624,54.887463,0.505734,31.567794,130.543648,272.104854,0.000000,0,0.000000,168,168,84,Inserted,Normal,11777,54,Enabled, -358.765770, 174.804665, 482.342957
MPU9250,54.506920,-0.026134,2.165523,0.028320,0.061523,1.080078,-1.464844,-98.388672,42.480469,-437.217255,-136.649597,564.153381
GPS,9,0.960000,31.567790,130.543645,42,2021-08-31T07:42:12,42,9.800000,3.970000,0.148160,N,0.482053,36.140805,NE,8193,113,1
State,Mission,-146.752610,51.670216,0.482053,31.567794,130.543648,36.140805,0.000000,0,0.000000,84,84,84,Inserted,Normal,11913,54,Enabled, -358.765770, 140.198639, 487.456116
MPU9250,54.942207,6.105175,3.169169,0.180664,0.062988,1.026367,-0.488281,43.457031,2.441406,-431.928375,-191.664307,541.996399
GPS,9,0.960000,31.567787,130.543642,64,2021-08-31T07:42:12,64,11.400000,3.970000,0.277800,N,0.968404,38.297277,NE,8335,115,1
State,Mission,-19.499411,50.285043,0.968404,31.567794,130.543648,38.297277,0.000000,0,0.000000,84,84,84,Inserted,Normal,12049,54,Enabled, -358.765770, 109.141953, 487.456116
MPU9250,56.004959,-6.435063,2.208266,-0.155273,0.010254,1.097656,-5.737305,100.463867,0.427246,-444.269073,-118.902893,577.788391
GPS,9,0.960000,31.567787,130.543647,15,2021-08-31T07:42:12,15,9.900000,3.970000,0.148160,N,0.770436,9.437120,N,8617,119,1
State,Mission,-15.957766,51.806451,0.770436,31.567794,130.543648,9.437120,0.000000,0,0.000000,84,84,84,Inserted,Normal,12187,54,Enabled, -358.765770, 109.141953, 487.456116
MPU9250,54.698334,-16.119968,1.178230,-0.292969,0.027344,1.057129,-3.112793,25.329590,8.972168,-447.794983,-101.156250,598.241028
GPS,9,0.960000,31.567787,130.543647,47,2021-08-31T07:42:12,47,9.700000,3.970000,0.388920,N,0.770436,9.437120,N,8758,121,1
State,Mission,-46.339331,51.400671,0.770436,31.567794,130.543648,9.437120,0.000000,0,0.000000,84,84,84,Inserted,Normal,12318,54,Enabled, -358.765770, 109.141953, 497.682373
MPU9250,52.929489,-15.178303,1.144441,-0.270020,0.032227,1.045410,-1.464844,11.413574,9.521484,-437.217255,-83.409546,577.788391
GPS,9,0.960000,31.567785,130.543647,82,2021-08-31T07:42:12,82,8.600000,3.970000,0.037040,N,0.953825,7.610611,N,8899,123,1
State,Mission,-45.933551,49.526577,0.953825,31.567794,130.543648,7.610611,0.000000,0,0.000000,84,84,84,Inserted,Normal,12454,54,Enabled, -358.765770, 109.141953, 497.682373
MPU9250,51.833298,-16.310936,1.296919,-0.277832,0.020020,0.998047,0.122070,-2.746582,6.408691,-430.165436,-86.958893,605.058533
GPS,9,0.960000,31.567787,130.543645,99,2021-08-31T07:42:12,100,8.700000,3.970000,0.111120,N,0.811444,20.509637,NNE,9040,125,1
State,Mission,-45.885965,48.409420,0.811444,31.567794,130.543648,20.509637,0.000000,0,0.000000,84,84,84,Inserted,Normal,12590,54,Enabled, -358.765770, 109.141953, 502.795532
GPS,9,0.960000,31.567788,130.543647,41,2021-08-31T07:42:12,42,7.500000,59.090000,1.148240,ENE,0.588426,12.396888,NNE,9323,129,1
State,Mission,-31.869783,-7.963025,0.588426,31.567794,130.543648,12.396888,0.000000,1,0.000000,84,84,84,Inserted,Normal,12729,54,Enabled, -358.765770, 109.141953, 502.795532
MPU9250,50.219391,-14.788297,2.072479,-0.269043,0.035645,1.003906,0.488281,-5.065918,6.286621,-426.639526,-108.254913,577.788391
GPS,9,0.980000,31.567788,130.543647,87,2021-08-31T07:42:12,87,8.500000,59.090000,1.000080,ENE,0.588426,12.396888,NNE,9465,131,1
State,Mission,-38.730087,-8.724424,0.588426,31.567794,130.543648,12.396888,0.000000,0,0.000000,84,84,84,Inserted,Normal,12872,54,Enabled, -358.765770, 109.141953, 502.795532
MPU9250,49.524765,-14.362054,2.422152,-0.281738,0.058594,1.050781,1.464844,-8.178711,6.591797,-442.506104,-120.677582,589.719177
GPS,9,0.980000,31.567792,130.543655,22,2021-08-31T07:42:13,22,8.700000,10.230000,1.277880,N,0.693993,287.084099,WNW,9749,135,1
State,Mission,-37.968688,39.540742,0.693993,31.567794,130.543648,287.084099,0.000000,1,0.000000,84,84,84,Inserted,Normal,12994,54,Enabled, -358.765770, 109.141953, 502.795532
MPU9250,47.077988,-10.984635,2.837635,-0.184570,0.063477,0.980469,-9.399414,-35.949707,31.982422,-428.402466,-127.776245,589.719177
GPS,9,0.960000,31.567790,130.543647,58,2021-08-31T07:42:13,58,8.400000,10.230000,0.629680,N,0.409275,17.978164,NNE,9891,137,1
State,Mission,-122.686643,38.058804,0.409275,31.567794,130.543648,17.978164,0.000000,0,0.000000,84,84,84,Inserted,Normal,13139,54,Enabled, -358.765770, 109.141953, 502.795532
MPU9250,45.725845,-11.076398,2.342144,-0.183594,0.044922,0.991699,-2.868652,42.114258,7.019043,-412.535889,-126.001587,598.241028
GPS,9,0.960000,31.567788,130.543642,90,2021-08-31T07:42:13,90,7.500000,10.230000,0.388920,N,0.830951,46.241156,NE,10033,139,1
State,Mission,-30.310639,35.605438,0.830951,31.567794,130.543648,46.241156,0.000000,0,0.000000,84,84,84,Inserted,Normal,13263,54,Enabled, -358.765770, 109.141953, 507.908691
MPU9250,45.699234,-18.057312,1.883382,-0.341309,0.020508,0.992676,6.896973,-26.184082,-3.173828,-398.432251,-118.902893,608.467346
GPS,9,0.960000,31.567787,130.543645,27,2021-08-31T07:42:13,27,7.900000,10.230000,0.166680,N,0.811444,20.509637,NNE,10317,143,1
State,Mission,0.405717,35.437693,0.811444,31.567794,130.543648,20.509637,0.000000,0,0.000000,84,84,84,Inserted,Normal,13409,54,Enabled, -358.765770, 109.141953, 507.908691
MPU9250,45.258911,-13.106652,3.103441,-0.294922,0.036621,1.055664,-1.403809,23.620605,6.774902,-410.772949,-127.776245,599.945374
GPS,9,0.960000,31.567788,130.543645,62,2021-08-31T07:42:13,63,8.000000,10.230000,0.092600,N,0.641182,26.321149,NNE,10459,145,1
State,Mission,-25.158057,35.142518,0.641182,31.567794,130.543648,26.321149,0.000000,0,0.000000,84,84,84,Inserted,Normal,13545,54,Enabled, -358.765770, 109.141953, 507.908691
MPU9250,44.605972,-15.096660,3.170734,-0.264160,0.044434,0.988281,0.244141,-6.225586,5.004883,-409.009979,-133.100250,618.693665
GPS,9,0.960000,31.567788,130.543647,96,2021-08-31T07:42:13,96,8.700000,10.230000,0.129640,N,0.588426,12.396888,NNE,10601,147,1
State,Mission,-19.051369,34.602269,0.588426,31.567794,130.543648,12.396888,0.000000,0,0.000000,84,84,84,Inserted,Normal,13668,54,Enabled, -358.765770, 109.141953, 507.908691
MPU9250,43.610931,-14.676537,3.395740,-0.266113,0.064941,1.003906,-1.586914,-4.455566,8.300781,-391.380432,-133.100250,594.832214
GPS,9,0.960000,31.567790,130.543647,32,2021-08-31T07:42:13,32,9.000000,10.230000,0.111120,N,0.409275,17.978164,NNE,10885,151,1
State,Mission,-32.435381,33.689191,0.409275,31.567794,130.543648,17.978164,0.000000,0,0.000000,84,84,84,Inserted,Normal,13814,54,Enabled, -358.765770, 109.141953, 507.908691
MPU9250,42.806076,-14.296212,3.258774,-0.225098,0.058105,0.985352,-1.586914,-0.793457,6.835937,-394.906342,-140.198914,608.467346
GPS,9,0.980000,31.567788,130.543643,67,2021-08-31T07:42:14,67,8.700000,10.230000,0.166680,N,0.725188,37.580908,NE,11027,153,1
State,Mission,-25.941026,32.831975,0.725188,31.567794,130.543648,37.580908,0.000000,0,0.000000,84,84,84,Inserted,Normal,13949,54,Enabled, -358.765770, 109.141953, 507.908691
MPU9250,42.018921,-14.648787,3.053020,-0.250488,0.062012,0.984863,-0.732422,7.507324,2.990723,-407.247009,-145.522919,610.171692
GPS,9,0.960000,31.567787,130.543640,99,2021-08-31T07:42:14,99,6.700000,10.230000,0.055560,N,1.073492,44.929354,NE,11169,155,1
State,Mission,-5.481068,31.972538,1.073492,31.567794,130.543648,44.929354,0.000000,0,0.000000,84,84,168,Inserted,Normal,14081,54,Enabled, -358.765770, 109.141953, 507.908691
MPU9250,41.886658,-18.158609,3.165731,-0.343750,0.077148,0.996094,-0.549316,6.652832,4.455566,-389.617493,-149.072266,616.989319
GPS,9,0.960000,31.567788,130.543643,30,2021-08-31T07:42:14,31,7.700000,10.230000,0.092600,N,0.725188,37.580908,NE,11453,159,1
State,Mission,2.726816,31.860536,0.725188,31.567794,130.543648,37.580908,0.000000,0,0.000000,168,168,84,Inserted,Normal,14203,54,Enabled, -358.765770, 109.141953, 508.760864
MPU9250,40.963562,-16.042356,3.057348,-0.292969,0.048340,1.000977,-3.417969,2.075195,5.676270,-410.772949,-117.128235,647.668152
